title,authors,year,doi,abstract,venue,url,source_db
Evaluating Autonomous Computational Agents for Complex Logic and Security-Oriented Task Environments,Ashutosh Agarwal,2025,10.1109/RCSM67767.2025.11507457,"This study presents an analytical evaluation of autonomous computational agents designed to solve complex, logic-intensive challenges in dynamic digital environments. The framework explores how reasoning-based algorithms, adaptive learning mechanisms, and multi-step decision strategies can be employed to achieve goal-oriented automation without domain-specific pretraining. Through systematic experimentation, the research examines agentic behavior under variable task conditions, emphasizing adaptability, robustness, and problem decomposition efficiency. Empirical analysis demonstrates that structured reasoning and iterative self-correction can enhance performance consistency across diverse computational tasks. The findings contribute to advancing intelligent agent architectures in computer science, offering insights into scalable, general-purpose systems for autonomous decision-making and digital security problem solving.",2025 IEEE 1st International Conference on Recent Trends in Computing and Smart Mobility (RCSM),https://ieeexplore.ieee.org/document/11507457/,ieee
Security Risks in Tool-Enabled AI Agents: A Systematic Analysis of Privileged Execution Environments,Hardik Goel,2026,10.1109/COMPSAC69091.2026.00466,"Tool-enabled AI agents are increasingly deployed in cloud-hosted environments and offered as services, where they perform side-effecting operations through privileged tools. While such agents enable powerful automation, the security implications of hosting autonomous agents in privileged execution environments are not yet fully explored. This short paper presents a structured, architecture-centric analysis of security risks associated with cloud-hosted, tool-enabled AI agents. We introduce a risk taxonomy, illustrate the risks through representative agent scenarios, and discuss mitigation strategies and their tradeoffs across security, autonomy, usability, and latency. A lightweight controlled experiment supports the analysis by illustrating how the risks can manifest in practice. Our analysis suggests that many risks in cloud-hosted agents arise not from novel vulnerabilities but from over-privileged tools, capability-intent mismatches, and ambient authority leakage, and we derive practical design guidelines accordingly.","2026 IEEE 50th Annual Computers, Software, and Applications Conference (COMPSAC)",https://ieeexplore.ieee.org/document/11645393/,ieee
Incentive Contract Design for Insurance Agents Based on a Multi-Task Principal-Agent Model,Yun Xiao; Pei-dong Lai,2021,10.1109/CIS54983.2021.00119,"The moral hazard problem of agents is an important constraint in the current transformation of China's insurance industry from high expansion to quality growth. The article use a multi-task principal-agent model to study insurance agents' incentive contracts and concludes that, business quality information should be incorporated into agents' incentive and constraint mechanisms for quality growth in the insurance industry, and fixed salary contracts may be better than incentive contracts when business quality is important but difficult to monitor. It is suggested to consider agent commission-employee system reform to build trust through long-term game between insurance companies and individual agents, increase business quality assessment and achieve the same effect of explicit incentive with implicit incentive through “reputation effect”.",2021 17th International Conference on Computational Intelligence and Security (CIS),https://ieeexplore.ieee.org/document/9701741/,ieee
Observer-Based Security Consensus of Multi-agent Systems with DoS Attack and Unknown Input Disturbance,Zheng Yang; Fenglan Sun; Xuemei Yu; Xinwei Yang,2024,10.23919/CCC63176.2024.10661383,"A consensus protocol has been developed for a category of multi-agent systems(MASs) that are susceptible to DoS attacks and unknown input disturbance, considering two aspects: the online state cannot be obtained under unknown input disturbance by agent and common communication cannot be accomplished among agents under DoS attacks. Firstly, an improved proportion-integral observer is designed based on the Luenberger observer, which estimate to the agent’s state through the output information of the agent; Secondly, in order to resist the impact of DoS attacks and unknown input disturbance on MASs, a communication protocol with disturbance estimation is designed; By using theories such as stability theory, linear matrix inequality(LMI) and algebraic graph theory, sufficient conditions for the system to achieve security consensus is obtained; Finally, numerical experiments were conducted to verify the effectiveness of the relevant theories.",2024 43rd Chinese Control Conference (CCC),https://ieeexplore.ieee.org/document/10661383/,ieee
Dummy-Based Approach for Protecting Mobile Agents Against Malicious Destination Machines,Bandar Alluhaybi; Mohamad Shady Alrahhal; Ahmed Alzahrani; Vijey Thayananthan,2020,10.1109/ACCESS.2020.3009245,"Recently, agent-based software technology (ABST) has received widespread attention from the research community and users. However, security issues facing ABST are critical. When a mobile agent migrates from their home machine to perform tasks, the agent becomes vulnerable to attacks by the destination machine, which has full control over the visiting mobile agent. To address this security issue, we propose a dummy task selection (DTS) approach to protect the mobile agent by confusing the attacker (destination machine) with regard to distinguishing the real task among dummy attacks. Considering that side information may be employed by the attacker to perform advanced attacks, we introduce improved DTS as an enhancement of the DTS approach. The improved DTS approach generates strong dummy tasks based on execution probabilities that lead to the highest entropy. Unlike previous approaches, the improved-DTS approach performs the full protection mechanism at the home machine, which in turn limits the ability of the attacker to control the visiting mobile agent. Compared to previous approaches, both the DTS and improved-DTS methods achieved better performance and higher resistance to advanced active attacks such as alternation, collusion, and DoS attacks.",IEEE Access,https://ieeexplore.ieee.org/document/9139973/,ieee
Beyond the Chatbox: An Exploratory Case Study of Autonomous Computer-Use Agents,Malak Mahdy; Carlos Rubio-Medrano,2025,10.1109/CogMI67134.2025.00062,"Autonomous computer-use agents (ACUAs, Acqua) represent a new frontier in digital workflows, capable of operating computers end-to-end much like human users. Unlike traditional chat-based systems, ACUAs can execute commands across applications, navigate interfaces, and make independent decisions. However, their real-world effectiveness, reliability, and security remain insufficiently evaluated. This case study introduces a systematic benchmark for assessing ACUAs and distinguishes two primary classes: full computer access agents with unrestricted control and browser-based agents constrained to web environments. Twenty five trials spanning five tasks of increasing complexity were conducted using agents from OpenAI, Anthropic, and open-source projects. Performance was evaluated using a seven-factor rubric measuring accuracy, robustness, adaptability, security, efficiency, relevance, and consistency.Results indicate distinct performance patterns across agent classes: full computer access agents achieved an average task completion of 27–38%, while browser-based agents averaged 94% task completion. Full computer access agents frequently exhibited unsafe behaviors, including unauthorized software installations and brute-force login attempts, whereas browser-based agents remained susceptible to prompt injection attacks. Recurrent hallucinations, navigation errors, and limited adaptability further exposed systemic weaknesses in current designs. These results expose fundamental gaps in current ACUA design and underscore the urgent need for rigorous evaluation before deployment in security-sensitive or mission-critical settings. This exploratory study establishes a reproducible framework for assessing autonomous agents while providing a clearer picture of their current capabilities.",2025 IEEE 7th International Conference on Cognitive Machine Intelligence (CogMI),https://ieeexplore.ieee.org/document/11417026/,ieee
Secure Bearing-Based Target Localization for Multi-Agent Networks Against Malicious Agents,Chong-Xiao Shi; Guang-Hong Yang,2024,10.1109/TASE.2023.3319334,"Secure target localization is a crucial problem in multi-agent networks. Most of the existing secure localization methods are developed in the distance-based localization framework. By comparison, this paper studies the bearing-based secure target localization problem for multi-agent networks, where some of the agents may be malicious such that the corresponding bearing measurements can be arbitrary. First, a quantitative condition for bearing-based secure target localization is characterized. Under the given condition, a novel technique named as the vector cross product is used to design a class of secure localization algorithms, which guarantees that the localization error of each agent is bounded, and the error bound is independent of the measurements of malicious agents. Moreover, based on the proposed approach, the bearing-based secure target localization problem with random measurement error is studied. Note that, the above theoretical analysis and algorithm design rely on an important definition, called the cone generated by the agent’s measurement, which is different from the ring defined in the existing distance-based localization framework. Finally, simulations are given to demonstrate the effectiveness of the proposed approach. Note to Practitioners—This paper is motivated by the bearing-based target localization problem in network engineering. The existing bearing-based target localization approaches for multi-agent networks are often investigated under reliable environment. However, in practice, a multi-agent network may be deployed in an adversarial environment, where some of the agents are malicious, which could deteriorate the accuracy of the localization result. Therefore, studying the security for bearing-based target localization in an adversarial environment is an important and practical issue. In this paper, the quantitative condition for bearing-based secure target localization is systematically analyzed. Under the given condition, an effective bearing-based secure target localization approach is developed, which can guarantee the localization accuracy even in the presence of malicious agents. Future research should focus on more complex target localization scenario, such as secure localization for mobile and multiple targets.",IEEE Transactions on Automation Science and Engineering,https://ieeexplore.ieee.org/document/10273231/,ieee
Decentralized Multi-Agent System with Trust-Aware Communication,Yepeng Ding; Ahmed Twabi; Junwei Yu; Lingfeng Zhang; Tohru Kondo; Hiroyuki Sato,2025,10.1109/ISPA67752.2025.00198,"The emergence of Large Language Models (LLMs) is rapidly accelerating the development of autonomous multiagent systems (MAS), paving the way for the Internet of Agents. However, traditional centralized MAS architectures present significant challenges, including single points of failure, vulnerability to censorship, inherent scalability limitations, and critical trust issues. We propose a novel Decentralized Multi-Agent System (DMAS) architecture designed to overcome these fundamental problems by enabling trust-aware, scalable, and censorship-resistant interactions among autonomous agents. Our DMAS features a decentralized agent runtime underpinned by a blockchain-based architecture. We formalize a trust-aware communication protocol that leverages cryptographic primitives and on-chain operations to provide security properties: verifiable interaction cycles, communication integrity, authenticity, non-repudiation, and conditional confidentiality, which we further substantiate through a comprehensive security analysis. Our performance analysis validates the DMAS as a scalable and efficient solution for building trustworthy multi-agent systems.",2025 IEEE International Symposium on Parallel and Distributed Processing with Applications (ISPA),https://ieeexplore.ieee.org/document/11245224/,ieee
Harnessing the Power of Machine Learning in Multi-Agent Systems for B2C E-Commerce Optimization,Manoj Kumar Mishra; Chetan Vyas; B D Mazumdar; Vikas Mishra,2025,10.1109/ICCSAI64074.2025.11064164,"E-commerce platforms that are dynamic and facilitate direct communication between customers and sellers are known as B2C (business-to-consumer) platforms. Because it establishes the terms of commerce, including pricing, delivery schedule, and product specs, the negotiating process on these platforms is essential. Multi-agent systems entail intricate interactions between numerous autonomous agents, each of which represents a distinct interest, in contrast to conventional e-commerce transactions. For example, seller agents work to increase earnings, while buyer agents try to get the greatest bargains for customers. Multi-agent negotiation systems improve e-commerce operations' scalability and efficiency. These systems are capable of managing numerous negotiations at once, guaranteeing that the limits and preferences of each party are sufficiently taken into account.","2025 3rd International Conference on Communication, Security, and Artificial Intelligence (ICCSAI)",https://ieeexplore.ieee.org/document/11064164/,ieee
Modeling Methods Complex Computer Systems,Nikolay Domukhovsky; Diana Leichuk; Elena Ponomareva,2020,10.1109/USBEREIT48449.2020.9117786,"The paper discusses the methods of modeling computer systems that are applicable for developing an algorithm that allows to evaluate the current state of the observed object in terms of information security, to identify unsafe states of a real system by interpreting the values of the observed parameters. The authors describe the existing problems of modern automated information security systems, indicate the shortcomings and limitations that lead to low efficiency and high cost of ownership of such systems. The paper provides an overview of the methods that can be used to develop an algorithm for analyzing the parameters of an information system that recognizes whether the current state of a real system belongs to one of the classes (“safe” or “unsafe”). In particular, the following systems modeling methods are given – the reduction method, based on multi-agent systems, and modeling based on agents. The reduction method is considered on the example of cluster analysis. For multidimensional data, the use of Kohonen self-organizing maps is most appropriate. For complex modeling methods (based on multi-agent systems and agent-based), their basic concepts (agents and their properties, types), a brief description of the methods are introduced.","2020 Ural Symposium on Biomedical Engineering, Radioelectronics and Information Technology (USBEREIT)",https://ieeexplore.ieee.org/document/9117786/,ieee
Secure by Design: Quantifying Architectural Resilience and the Agents Rule of two,Qianlong Lan; Anuj Kaul; Shaun Jones; Stephanie Westrum,2026,10.1109/SoutheastCon63549.2026.11475941,"The transition of Large Language Models (LLMs) into autonomous agents equipped with tools necessitates a security paradigm shift. Current defenses typically rely on prompt engineering, which has proven insufficient to defend against Indirect Prompt Injection (IPI). This paper presents a quantitative evaluation of architectural defense patterns specifically Plan-then-Execute (P-t-E) and Context-Minimization (Context-Min), which are integrated under the strategic guidance of the Agents Rule of Two (R2). Advanced attack vectors on four distinct agent architectures, including IPI parameter hijacking and Attractive Metadata Attacks (AMA) were conducted. Our findings challenge the “Defense Tax” assumption while highlighting the limitations of a single defense mechanism. The baseline System Under Test (SUT) A proved highly vulnerable, 65% Attack Success Rate (ASR) to IPI, 100% to AMA and inefficient (3.02s latency). SUT B reduced the IPI success rate to 25% and latency to 0.50s, a 6x speed improvement. SUT C offered the highest security (21.2% ASR) but doubled the latency (1.02s) compared to SUT B. The results show that P-tE is the essential baseline for achieving efficiency and partial security and demonstrate that a layered “defense-in-depth” approach is required to fully mitigate parameter-level attacks.",SoutheastCon 2026,https://ieeexplore.ieee.org/document/11475941/,ieee
Machine Learning Approaches for Information Security of Agent-Based Swarm Systems in the Digital Industry,Radda Iureva; Daria A. Galkina,2026,10.1109/SmartIndustryCon68821.2026.11493094,"The rapid digitalization of industrial processes has led to the widespread adoption of distributed and autonomous systems, including agent-based swarm systems. These systems are actively used in smart manufacturing, logistics, robotics, and cyber-physical infrastructures. However, their decentralized nature, dynamic behavior, and large-scale interaction significantly expand the attack surface and introduce new information security challenges. This paper explores the role of machine learning methods in ensuring the information security of agent-based swarm systems in the digital industry. We analyze typical threat models, including data poisoning, spoofing, sybil attacks, and coordinated adversarial behavior. Particular attention is given to anomaly detection, intrusion detection, trust evaluation, and adaptive defense mechanisms based on supervised, unsupervised, and reinforcement learning. In addition, we consider a meta-monitoring mechanism in which multiple agents not only detect failures and attacks but also evaluate the reliability of the models used by peer agents for failure detection. This cross-validation logic improves robustness against detector drift, local model corruption, and coordinated false alarms. The paper also discusses architectural aspects of secure swarm intelligence and presents illustrative experimental results demonstrating the effectiveness of machine learning-based security mechanisms. The results show that learning-based approaches significantly improve resilience, adaptability, and robustness of swarm systems in hostile and uncertain environments.",2026 International Russian Smart Industry Conference (SmartIndustryCon),https://ieeexplore.ieee.org/document/11493094/,ieee
Proficiency-Driven Decision-Making for Networks of Autonomous Agents,Anna Guerra; Francesco Guidi; Siwei Zhang; Pau Closas; Davide Dardari; Petar M. Djurić,2025,10.23919/EUSIPCO63237.2025.11226695,"Autonomous agents play a crucial role in various modern fields, including emergency response and urban security. Their ability to operate effectively without direct human supervision is essential, especially in high-stakes situations. A key challenge is enabling these agents to evaluate their proficiency in completing tasks and use this evaluation for informed decisionmaking. This paper explores the use of metric based on the assessment of autonomous agents' proficiency and applies it to improve their decision-making at run time. In this context, proficiency self-assessment will improve agent navigation, enabling agents to more effectively complete their mission tasks, such as reaching a destination area and enhancing estimation accuracy.",2025 33rd European Signal Processing Conference (EUSIPCO),https://ieeexplore.ieee.org/document/11226695/,ieee
Enhanced SDN Security Using Mobile Agent,Nguyen Minh Phuc; Nguyen Ai Viet; Tran Quy Nam; Long Cu Kim; Vijender Kumar Solanki,2024,10.1002/9781394272303.ch3,"Summary <p>In the next&#x2010;generation trend, Software&#x2010;Defined Networking (SDN) is a revolutionary paradigm of network technology that enables advanced network features such as centralized network flow and programmability to facilitate network deployment which is more adaptable, scalable, controllable, and cost&#x2010;effective. The deployment of SDN in production networks is still a goal, and much work remains in SDN security for this vision to become a reality.</p> <p>This study introduces SDN security by exploiting SDN capabilities to improve security and pursue a safer SDN architecture. In addition to emerging technologies, such as machine learning algorithms, cloud services, and virtualized network functions. A Mobile Agent is a promising technology for network security, with the ability to reduce latency and network traffic, execute directly on a destination computer, and dynamically deploy both code and data. The implementation of a Mobile Agent for the networking methodology is an approach that dramatically improves the security of SDN.</p>",Creative Approaches Towards Development of Computing and Multidisciplinary IT Solutions for Society,https://ieeexplore.ieee.org/document/10666478/,ieee
Autonomous Multi-Agent Cyber Defense for Mitigating AI-Generated Threats,Prajwalasimha S N; Dilip Kumar Jang Bahadur Saini; Ananya S; Abhiram B,2026,10.1109/ICPCSN68523.2026.11544039,"The fast development of AI-based cyber threats has essentially changed the situation regarding the attacker defender. This brings in adaptive, automated and polymorphic attacks behaviors that impact on the old centralized and rule-based security systems. The given paper introduces an independent multi-agent cyber defense system that represents cyber protection as a decentralized and collaborative decision-making system in adversarial uncertainty. In the suggested architecture, every defense entity acts as the intelligent agent with the localized perception, autonomous reasoning, and adaptive learning abilities, and the resilience of the system level becomes a result of the well-organized inter-agent coordination and sharing information. Theoretically, the framework models the critical properties needed to address countering intelligent opponents, such as adaptability to non-stationary threat, scalability to large networked systems, and resilience to partial observability and component failures. In order to prove the proposed formulation, comprehensive experiments with representative Artificial Intelligence (AI)-generated attack cases are used. The findings indicate that instead of centralized and single-agent security solutions, the multi-agent approach has higher detection accuracy and low response latency, and it is more robust. In addition, the experimental discussion proves the scalability and deployment ability of the framework to a wide range of network and threat levels. The paper is also a single and expandable reference framework of next-generation autonomous cyber defense with both theoretical and empirical values to justify the implementation of multi-agent intelligence in contemporary and future cyber infrastructures.",2026 6th International Conference on Pervasive Computing and Social Networking (ICPCSN),https://ieeexplore.ieee.org/document/11544039/,ieee
Grey-Box Adversarial Attack on Communication in Communicative Multi-Agent Reinforcement Learning,Xiao Ma; Wu-Jun Li,2025,10.1109/TIFS.2025.3560203,"Effective communication is a necessary condition for intelligent agents to collaborate in multi-agent environments. Although increasing attention has been paid to communicative multi-agent reinforcement learning (CMARL), the vulnerability of the communication mechanism in CMARL has not been well investigated, especially when there exist malicious agents that send adversarial communication messages to other regular agents. Existing works about adversarial communication in CMARL focus on black-box attacks where the attacker cannot access any model within the multi-agent system (MAS). However, grey-box attacks are a type of more practical attack, where the attacker has access to the models of its controlled agents. To the best of our knowledge, no research has been conducted to investigate grey-box attacks on communication in CMARL. In this paper, we propose the first grey-box attack method on communication in CMARL, which is called victim-simulation based adversarial attack (VSAA). At each timestep, the attacker simulates a victim attacked by other regular agents’ communication messages and generates adversarial perturbations on its received communication messages. The attacker then sends the aggregation of these perturbations to the regular agents through communication messages, which will induce non-optimal actions of the regular agents and subsequently degrade the performance of the MAS. Experimental results on multiple tasks show that VSAA can effectively degrade the performance of the MAS. The findings in this paper will make researchers aware of the grey-box attack in CMARL.",IEEE Transactions on Information Forensics and Security,https://ieeexplore.ieee.org/document/10963687/,ieee
Verifiable Multi-Agent Multi-Task Assignment,Thomas Lavaur; Déborah Conforto Nedelmann; Corentin Chauffaut; Jérôme Lacan; Caroline P. C. Chanel,2024,10.1109/SecDev61143.2024.00006,"This paper aims to solve security issues in online centralized multi-agent multi-task assignment (MAMTA) problems. Combining cutting-edge cryptographic protocols with MAMTA algorithms, we propose a securely centralized architecture for dispatching tasks among agents. Our approach suits agents with low computing power and can fit various systems well. The proposed architecture is similar to an account-based blockchain or a zk-rollup. It also potentially brings privacy to the agents. Using verifiable computation to prove proper task allocation to the agents, the central server furnishes proof that the computation is indeed as expected and that there were no errors or misbehavior. We developed a proof-of-concept for a specific use case based on the SKATE algorithm, a lightweight meta-heuristic approach for combinatorial optimization that is compatible with verifiable computation. Our use case is a robotic aerial mission in which the proposed architecture was implemented and then deployed in a real-world flight. Average proof generation and verification times were also assessed. Our results suggest the approach is suitable for future on-board use in mobile agents.",2024 IEEE Secure Development Conference (SecDev),https://ieeexplore.ieee.org/document/10734053/,ieee
Security Constrained Deep Reinforcement Learning on Automatic Control of Process Industry,Wenchao Liu; Yaqin Zhang; Zhicheng Li; Zhi Feng; Peilin Lan; Shiqi Li,2023,10.1109/ICIPNP62754.2023.00094,"The process industry often involves hazardous physical and chemical changes. Control systems used in process industries must contend with complex industrial requirements and parameter design. Traditional control algorithms struggle to improve modeling capabilities and optimization efficiency. Moreover, process industries have abundant constraints to guarantee safe control procedures. Therefore, we introduce a constrained reinforcement learning algorithm with security constraints. The intelligent agent constructed using this algorithm achieved good control results on the process industry physical simulation environment zeyox, which is a cyber-physical integrated simulation software developed by our own team. Furthermore, we are hoping that the designed intelligent agent can be deployed in real scenarios to achieve automatic control of process industries.",2023 International Conference on Information Processing and Network Provisioning (ICIPNP),https://ieeexplore.ieee.org/document/10965425/,ieee
Learning to Communicate in Multi-Agent Reinforcement Learning for Autonomous Cyber Defence,Faizan Contractor; Li Li; Ranwa Al Mallah,2025,10.1109/ICMLC66258.2025.11280109,"Popular methods in cooperative Multi-Agent Reinforcement Learning with partially observable environments typically allow agents to act independently during execution, which may limit the coordinated effect of the trained policies. However, by sharing information such as known or suspected ongoing threats, effective communication can lead to improved decision-making in the cyber battle space. We propose a game design where defender agents learn to communicate and defend against imminent cyber threats by playing training games in the Cyber Operations Research Gym, using the Differentiable Inter Agent Learning algorithm adapted to the cyber operational environment. The tactical policies learned by these autonomous agents are akin to those of human experts during incident responses to avert cyber threats. In addition, the agents simultaneously learn minimal cost communication messages while learning their defence tactical policies.",2025 International Conference on Machine Learning and Cybernetics (ICMLC),https://ieeexplore.ieee.org/document/11280109/,ieee
Identifying Correlates of Emergent Behaviors in Agent-Based Simulation Models Using Inverse Reinforcement Learning,Faraz Dadgostari; Samarth Swarup; Stephen Adams; Peter Beling; Henning S. Mortveit,2022,10.1109/WSC57314.2022.10015387,"In large agent-based models, it is difficult to identify the correlate system-level dynamics with individual-level attributes. In this paper, we use inverse reinforcement learning to estimate compact representations of behaviors in large-scale pandemic simulations in the form of reward functions. We illustrate the capacity and performance of these representations identifying agent-level attributes that correlate with the emerging dynamics of large-scale multi-agent systems. Our experiments use BESSIE, an ABM for COVID-like epidemic processes, where agents make sequential decisions (e.g., use PPE/refrain from activities) based on observations (e.g., number of mask wearing people) collected when visiting locations to conduct their activities. The IRL-based reformulations of simulation outputs perform significantly better in classification of agent-level attributes than direct classification of decision trajectories and are thus more capable of determining agent-level attributes with definitive role in the collective behavior of the system. We anticipate that this IRL-based approach is broadly applicable to general ABMs.",2022 Winter Simulation Conference (WSC),https://ieeexplore.ieee.org/document/10015387/,ieee
Research on interacted response technology of cyber security protection devices based on deep reinforcement learning oriented to new generation of power system,Yaofu Cao; Xiaomeng Li; Junwen Liu; Junlu Yan; Jingcheng Zhao; Huimin Li,2022,10.1109/IC2ECS57645.2022.10087929,"The existing power system cyber security protection system lacks pertinence for new services and has a low degree of automation. It is urgent to propose a security protection framework for the characteristics of new generation of power system business, especially to improve the attack prevention capability of distributed power sources, flexible and adjustable loads, etc., ensuring the stable operation of the power grid. Aiming at the lack of efficient linkage and coordination of existing cyber security protection devices in new generation of power systems, this paper proposes an interacted response technology for security protection devices based on intelligent learning. Our scheme standardizes and correlates the various threat intelligence collected by the security protection equipment, and use the multi-agent deep reinforcement learning method to realize the issuance and optimization of automated strategies in combination with the analysis results. The interacted strategy of safety protection devices is optimized through collaborative heterogeneous reinforcement learning model. And the validity of interacted configuration is verified for correctness, completeness, redundancy and consistency.",2022 2nd International Conference on Electrical Engineering and Control Science (IC2ECS),https://ieeexplore.ieee.org/document/10087929/,ieee
Construction and Application of University Agent Space Based on Ecosystem Theory,Mingtao Wang; Haiguang Fang; Wen Fang; Zheng Zeng,2025,10.1109/ICAITE68636.2025.11442537,"With the rapid development of artificial intelligence technology, the application of intelligent agents based on large language models in the field of education is increasingly receiving attention. In order to overcome the concerns of university users about data privacy risks, insufficient personalized services, and technological dependence of public agent platforms, it is necessary to propose the construction of education specific agent spaces. The concept framework of university agent space is proposed based on the theory of integrated ecosystem, and a university agent space that supports multi-agent interaction is designed and implemented. Verify the operational logic, application efficiency, and optimization path of localizing the deployment of intelligent agent space through the BISTU-BookBot library agent case. The agent space in universities is expected to play a role in intelligent teaching assistance, academic research collaboration, and intelligent campus management, providing strong support for the digital transformation of universities.",2025 2nd International Conference on Artificial Intelligence and Teacher Education (ICAITE),https://ieeexplore.ieee.org/document/11442537/,ieee
A Privacy-Preserving Scheme Based on Attribute and Homomorphic Encryption for Trustworthy Multi-Agent Data Management in Intelligence Edge Networking,Fu Zhang; Xueyi Xia; Zhaofeng Ma; Zhiquan Liu; Xiubo Chen,2026,10.1109/TNSE.2026.3725470,"With the deep integration of AI-native edge intelligence and 6G networks, distributed multi-agent systems composed of autonomous agents such as digital twins, autonomous vehicles, and the industrial Internet of Things are becoming the critical infrastructure for achieving “Synesthesia of Machines” of multi-source heterogeneous data. These agents need to collaboratively integrate multi-source heterogeneous data in resource-constrained edge environments to perform real-time perception, reasoning and decision-making. However, the distributed and dynamic nature of multi-agents systems significantly expands the attack surface, exposing severe security and privacy challenges. Although blockchain technology provides anti-tampering and traceability, its openness and transparency also introduce privacy risks. We propose a trustworthy data management framework for multi-agent systems, which uses ciphertext-policy attribute-based encryption (CP-ABE) with proxy re-encryption (PRE) to build a flexible access control mechanism, enabling secure data sharing among agents while preventing sensitive information exposure. We further employ Paillier homomorphic encryption to enable verifiable data computations in the ciphertext domain, ensuring that data remains usable yet invisible, and providing cryptographic assurance for trusted collaboration among agents. In addition, the combination of IPFS and blockchain technology is used to alleviate the storage burden brought by a large amount of data. Meanwhile, an access whitelist is established to mitigate the extra resource expenditure resulting from recurrent authentication. The experimental results confirm that our approach not only fulfills the low-energy and low-latency demands of edge intelligence scenario but also provides formal guarantees for privacy and verifiability in distributed multi-agent networks.",IEEE Transactions on Network Science and Engineering,https://ieeexplore.ieee.org/document/11658957/,ieee
Enforcing Data Security Posture Management In AI Agents Through Policy-Aware APIS,Robin Britto; Srivatsav Auswin; Shreejith Suresh,2026,10.1109/CCGE67142.2026.11581842,"With the introduction of large language models and AI agents, the manner with which we process and make decisions is changing and is also automating tasks in organizations. However, they are rapidly deployed, and this can be linked to serious cases of ethics, security, resiliency to attacks, and regulation adherence. The review summarizes the recent developments on improving the security of AI systems in three major directions: (1) improving large language models to be resistant to adversarial attack and unethical prompts with the help of smart filtering and role-detection algorithms; (2) applying the concept of data security posture management to AI agents by means of policy-driven APIs regulating their interactions; and (3) providing the security to multimodal AI systems and web-based deployment infrastructure. We explore common attack techniques which could be utilized to exploit the vulnerability of models, useful defences which involve sensitive-word filtering, ensemble content moderation and utilization of real-time model of policy enforcing when dealing with agent communications and detecting hidden threats that can be harboured using web channels. The article stresses the growing gap between hastened AI deployment and lack of sufficient regulation, presents a multi-level defence strategy, including proactive identification and mitigating measures, and the difficulty of sustaining the performance and, at the same time, meeting regulations, including GDPR and HIPAA. Overall, this review offers researchers and practitioners one way of looking at developing trustful, safe, and compliant AI systems that will not yield to direct attacks and advanced evasion techniques.","2026 2nd International Conference on Computing, Communication and Green Engineering (CCGE)",https://ieeexplore.ieee.org/document/11581842/,ieee
AdverSAR: Adversarial Search and Rescue via Multi-Agent Reinforcement Learning,Aowabin Rahman; Arnab Bhattacharya; Thiagarajan Ramachandran; Sayak Mukherjee; Himanshu Sharma; Ted Fujimoto; Samrat Chatterjee,2022,10.1109/HST56032.2022.10025434,"Search and Rescue (SAR) missions in remote environments often employ autonomous multi-robot systems that learn, plan, and execute a combination of local single-robot control actions, group primitives, and global mission-oriented coordination and collaboration. Often, SAR coordination strategies are manually designed by human experts who can remotely control the multi-robot system and enable semi-autonomous operations. However, in remote environments where connectivity is limited and human intervention is often not possible, decentralized collaboration strategies are needed for fully-autonomous operations. Nevertheless, decentralized coordination may be ineffective in adversarial environments due to sensor noise, actuation faults, or manipulation of inter-agent communication data. In this paper, we propose an algorithmic approach based on adversarial multi-agent reinforcement learning (MARL) that allows robots to efficiently coordinate their strategies in the presence of adversarial inter-agent communications. In our setup, the objective of the multi-robot team is to discover targets strategically in an obstacle-strewn geographical area by minimizing the average time needed to find the targets. It is assumed that the robots have no prior knowledge of the target locations, and they can interact with only a subset of neighboring robots at any time. Based on the centralized training with decentralized execution (CTDE) paradigm in MARL, we utilize a hierarchical meta-learning framework to learn dynamic team-coordination modalities and discover emergent team behavior under complex cooperative-competitive scenarios. The effectiveness of our approach is demonstrated on a collection of prototype grid-world environments with different specifications of benign and adversarial agents, target locations, and agent rewards.",2022 IEEE International Symposium on Technologies for Homeland Security (HST),https://ieeexplore.ieee.org/document/10025434/,ieee
Security of LLM Agents: A Case Study Approach,Casey Fan; Diyana Tial; Vladislav Dubrovenski; Mengtao Zhang; Yugyung Lee; Dianxiang Xu,2025,10.1109/Trustcom66490.2025.00226,"As large language models (LLMs) evolve into autonomous agents equipped with tools and communication capabilities, they are increasingly deployed in multi-agent systems (MASs) to perform complex tasks. While these systems offer new levels of functionality and efficiency, their security risks remain underexplored. In this paper, we present a focused security analysis of LLM agents by implementing six representative attacks on two real-world MASs. These attacks expose structural and behavioral vulnerabilities unique to agent-based systems. We also introduce and evaluate defensive mechanisms such as fine-tuned agent behaviors, access control via the NGAC (Next Generation Access Control) standard, and a novel ""sanity checker"" agent for validating agent outputs. Our findings highlight the urgent need for robust, standardized security frameworks for LLM-based MASs and suggest promising directions for future research in agent-level threat modeling and mitigation.","2025 IEEE 24th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)",https://ieeexplore.ieee.org/document/11354710/,ieee
